name,tfName,up5kbNum,down1kbNum,tssPos,geneSymbol
NM_139162,AP-2alpha,2,1,18163847,SMCR7
NM_148886,AP-2alpha,2,1,18164423,SMCR7
NM_012156,AP-2alpha,1,0,34742661,EPB41L1
NM_002229,AP-2alpha,2,1,12902309,JUNB
NM_001135707,AP-2alpha,2,0,43209966,ACBD4
NM_001135697,AP-2alpha,2,0,48243365,SGCA
NM_022906,AP-2alpha,1,1,66767615,STAG3L4
NM_002467,AP-2alpha,1,0,128748314,MYC
NM_033000,AP-2alpha,0,1,74072029,GTF2I
NM_001542,AP-2alpha,1,1,117210314,IGSF3
NM_001538,AP-2alpha,0,1,67197287,HSF4
NM_001136156,AP-2alpha,2,1,32836513,ZNF507
NM_174887,AP-2alpha,1,1,26662495,IFT20
NM_005293,AP-2alpha,2,1,142377365,GPR20
NM_005302,AP-2alpha,1,0,124405681,GPR37
NM_016006,AP-2alpha,1,1,43732374,ABHD5
NM_001172690,AP-2alpha,1,1,38270230,ZNF573
NM_001198696,AP-2alpha,1,1,71892690,AIFM2
NM_015455,AP-2alpha,1,1,179921416,CNOT6
NM_015454,AP-2alpha,1,1,113558611,LARP7
NM_001178029,AP-2alpha,1,1,2301602,ECI1
NM_002018,AP-2alpha,2,1,18162055,FLII
NM_021825,AP-2alpha,1,1,82997377,CCDC90B
NM_001111077,AP-2alpha,0,1,159240456,EZR
NM_001146170,AP-2alpha,1,1,212965169,TATDN3
NM_138463,AP-2alpha,1,0,27053230,TLCD1
NM_057177,AP-2alpha,1,1,205410515,PARD3B
NM_019012,AP-2alpha,1,1,19282625,PLEKHA5
NM_101395,AP-2alpha,1,0,38739858,DYRK1A
NM_152772,AP-2alpha,1,1,106696580,TCP11L2
NM_152758,AP-2alpha,1,1,64081120,YTHDF3
NM_152756,AP-2alpha,1,1,39074501,RICTOR
NM_198147,AP-2alpha,1,1,27894042,ABHD15
NM_138349,AP-2alpha,1,0,27895738,TP53I13
NM_152345,AP-2alpha,2,0,27920526,ANKRD13B
NM_032854,AP-2alpha,0,1,27948441,CORO6
NM_001146260,AP-2alpha,1,1,57984941,PIP4K2C
NM_001195302,AP-2alpha,1,1,58035276,C16orf57
NM_024496,AP-2alpha,2,1,77495034,IRF2BPL
NM_022774,AP-2alpha,1,1,40974432,DEM1
NM_001135242,AP-2alpha,1,1,134309547,NDRG1
NM_001135241,AP-2alpha,1,0,5060207,AKR1C2
NM_001135216,AP-2alpha,1,1,28303911,ZNF323
NM_018405,AP-2alpha,1,1,30186326,C17orf79
NM_004187,AP-2alpha,0,1,53254604,KDM5C
NM_004186,AP-2alpha,1,1,50192847,SEMA3F
NM_004991,AP-2alpha,0,1,169381563,MECOM
NM_001170765,AP-2alpha,1,2,98592016,LCOR
NM_015194,AP-2alpha,1,0,31203902,MYO1D
NM_000227,AP-2alpha,1,1,21452983,LAMA3
NM_001193379,AP-2alpha,1,0,62582527,UCKL1
NM_000402,AP-2alpha,1,1,153775233,G6PD
NM_015255,AP-2alpha,1,1,42531759,UBR2
NM_016932,AP-2alpha,1,1,45236542,SIX2
NM_003562,AP-2alpha,1,0,4843462,SLC25A11
NM_018096,AP-2alpha,1,1,33469322,NLE1
NM_001082959,AP-2alpha,1,1,125348519,SCARB1
NM_001082968,AP-2alpha,0,1,17875784,TOM1L2
NM_021045,AP-2alpha,1,1,38146486,ZNF248
NM_004642,AP-2alpha,1,1,123756687,CDK2AP1
NM_004641,AP-2alpha,1,1,21823100,MLLT10
NM_014761,AP-2alpha,1,1,71929445,KIAA0174
NM_020728,AP-2alpha,1,1,158622319,ESYT2
NM_172175,AP-2alpha,1,1,142557748,IL15
NM_007007,AP-2alpha,1,1,69633316,CPSF6
NM_183361,AP-2alpha,1,1,25896503,DTNB
NM_183360,AP-2alpha,1,1,25896503,DTNB
NM_183404,AP-2alpha,1,1,35724410,RBL1
NM_183401,AP-2alpha,1,1,141348711,RNF14
NM_183400,AP-2alpha,0,1,141348450,RNF14
NM_183381,AP-2alpha,1,1,149530474,RNF13
NM_184041,AP-2alpha,1,2,30077043,ALDOA
NM_183422,AP-2alpha,1,0,45150701,TSC22D1
NM_183419,AP-2alpha,1,1,101322327,RNF19A
NM_183416,AP-2alpha,1,1,10270763,KIF1B
NM_183415,AP-2alpha,1,1,109915438,UBE3B
NM_183412,AP-2alpha,2,0,11714431,FBXO44
NM_183398,AP-2alpha,0,1,141348450,RNF14
NM_183397,AP-2alpha,1,0,32308136,PXMP4
NM_000837,AP-2alpha,1,0,145064225,GRINA
NM_198582,AP-2alpha,1,1,239047362,KLHL30
NM_000606,AP-2alpha,1,0,139839697,C8G
NM_025248,AP-2alpha,1,0,36762183,SRCIN1
NM_005937,AP-2alpha,2,0,36861872,MLLT6
NM_001136498,AP-2alpha,1,1,36886509,CISD3
NM_002466,AP-2alpha,1,0,42295708,MYBL2
NM_000534,AP-2alpha,1,1,190648810,PMS1
NM_015103,AP-2alpha,0,1,129325582,PLXND1
NM_184043,AP-2alpha,0,1,30075599,ALDOA
NM_018386,AP-2alpha,2,1,113863029,PCID2
NM_057749,AP-2alpha,1,1,95907482,CCNE2
NM_021724,AP-2alpha,1,0,38256973,NR1D1
NM_016453,AP-2alpha,1,1,48723334,NCKIPSD
NM_000964,AP-2alpha,2,1,38465422,RARA
NM_001145301,AP-2alpha,1,0,38474472,RARA
NM_001145302,AP-2alpha,1,0,38474472,RARA
NM_021012,AP-2alpha,0,1,21279698,KCNJ12
NM_020375,AP-2alpha,1,1,4430358,C12orf5
NM_000516,AP-2alpha,1,0,57466425,GNAS
NM_024684,AP-2alpha,1,1,77532207,C11orf67
NM_024682,AP-2alpha,1,1,50380681,TBC1D17
NM_018143,AP-2alpha,1,2,40021629,KLHL11
NM_183356,AP-2alpha,1,1,97501854,ASNS
NM_183323,AP-2alpha,0,1,43557521,PAIP1
NM_001114172,AP-2alpha,2,1,46598708,PIK3R3
NM_001109977,AP-2alpha,1,1,152330397,FAM160A1
NM_014170,AP-2alpha,1,1,112709799,GTPBP8
NM_198194,AP-2alpha,1,1,124132545,STOM
NM_198189,AP-2alpha,0,1,237994083,COPS8
NM_001198793,AP-2alpha,1,1,9834231,ARPC4-TTLL3
NM_170607,AP-2alpha,2,1,40719077,MLX
NM_198204,AP-2alpha,2,1,40719077,MLX
NM_198205,AP-2alpha,2,1,40719077,MLX
NM_178126,AP-2alpha,1,1,40761445,FAM134C
NM_032184,AP-2alpha,1,1,85666728,SYDE2
NM_000984,AP-2alpha,1,0,27046999,RPL23A
NM_001199281,AP-2alpha,1,1,24407819,CABIN1
NM_005440,AP-2alpha,1,0,41177257,RND2
NM_000864,AP-2alpha,1,0,23521222,HTR1D
NM_012219,AP-2alpha,0,1,138066624,MRAS
NM_001143913,AP-2alpha,1,1,28052489,FAM76A
NM_004527,AP-2alpha,1,0,41738931,MEOX1
NM_013999,AP-2alpha,1,0,41738931,MEOX1
NM_001040002,AP-2alpha,1,0,41739262,MEOX1
NM_006954,AP-2alpha,1,1,38299577,ZNF33A
NM_001932,AP-2alpha,0,1,41910547,MPP3
NM_020370,AP-2alpha,1,0,54758270,GPR84
NM_001098833,AP-2alpha,1,0,42275529,ATXN7L3
NM_020218,AP-2alpha,1,0,42275529,ATXN7L3
NM_001532,AP-2alpha,1,1,66139291,SLC29A2
NM_001528,AP-2alpha,2,0,3443725,HGFAC
NM_002863,AP-2alpha,1,1,51411248,PYGL
NM_001135775,AP-2alpha,1,1,136325086,C9orf7
NM_001146277,AP-2alpha,1,1,172429008,NCEH1
NM_001099225,AP-2alpha,1,1,42767165,CCDC43
NM_144609,AP-2alpha,1,1,42767165,CCDC43
NM_020533,AP-2alpha,1,1,7587495,MCOLN1
NM_003187,AP-2alpha,0,1,68665840,TAF9
NM_197954,AP-2alpha,1,0,10282868,CLEC7A
NM_197950,AP-2alpha,1,0,10282868,CLEC7A
NM_197948,AP-2alpha,1,0,10282868,CLEC7A
NM_197947,AP-2alpha,1,0,10282868,CLEC7A
NM_198047,AP-2alpha,1,1,191184771,HIBCH
NM_198046,AP-2alpha,1,1,99205946,ZDHHC16
NM_198045,AP-2alpha,1,1,99205929,ZDHHC16
NM_198044,AP-2alpha,1,1,99205929,ZDHHC16
NM_198043,AP-2alpha,1,1,99205929,ZDHHC16
NM_001983,AP-2alpha,1,1,45927177,ERCC1
NM_003395,AP-2alpha,1,1,228135676,WNT9A
NM_003409,AP-2alpha,0,1,5296039,ZFP161
NM_003410,AP-2alpha,0,1,24167853,ZFX
NM_002610,AP-2alpha,0,1,173420778,PDK1
NM_001997,AP-2alpha,1,1,64889672,FAU
NM_003359,AP-2alpha,1,1,39529218,UGDH
NM_001142624,AP-2alpha,0,1,27045286,RAB34
NM_001145665,AP-2alpha,1,1,35225479,ZNF181
NM_001145662,AP-2alpha,1,1,128206764,GATA2
NM_001145661,AP-2alpha,1,1,128207373,GATA2
NM_002040,AP-2alpha,1,1,27107328,GABPA
NM_020677,AP-2alpha,1,0,4524896,NMRAL1
NM_020676,AP-2alpha,1,1,58223258,ABHD6
NM_017649,AP-2alpha,1,1,104678113,CNNM2
NM_194460,AP-2alpha,0,1,663233,RNF126
NM_000538,AP-2alpha,1,1,37393338,RFXAP
NM_001174108,AP-2alpha,1,0,203764750,ZBED6
NM_001145166,AP-2alpha,1,1,20409075,PRMT3
NM_001161766,AP-2alpha,2,0,32899608,AHCY
NM_001161661,AP-2alpha,1,0,167719064,WWC1
NM_001171991,AP-2alpha,0,1,11129405,HCCS
NM_001130979,AP-2alpha,1,0,71680752,DYSF
NM_001079514,AP-2alpha,1,1,4897911,UBN1
NM_032889,AP-2alpha,1,0,53645875,MFSD5
NM_001134468,AP-2alpha,0,1,112120907,C7orf53
NM_001134445,AP-2alpha,1,0,86044046,DDAH1
NM_021821,AP-2alpha,1,1,27863705,MRPS35
NM_021814,AP-2alpha,0,1,53213942,ELOVL5
NM_021809,AP-2alpha,1,1,35202009,TGIF2
NM_181746,AP-2alpha,1,1,150947440,LASS2
NM_181727,AP-2alpha,1,0,57094468,SPATA12
NM_181726,AP-2alpha,1,1,186317839,ANKRD37
NM_181719,AP-2alpha,1,1,20126410,TMCO4
NM_181575,AP-2alpha,1,1,74756974,AUP1
NM_181597,AP-2alpha,2,1,48128354,UPP1
NM_181715,AP-2alpha,1,0,153931132,CRTC2
NM_181712,AP-2alpha,1,0,62785083,KANK4
NM_003173,AP-2alpha,1,1,48555130,SUV39H1
NM_032999,AP-2alpha,0,1,74072029,GTF2I
NM_178335,AP-2alpha,1,1,191046873,CCDC50
NM_016001,AP-2alpha,1,1,49337896,UTP18
NM_004526,AP-2alpha,1,1,127317252,MCM2
NM_021213,AP-2alpha,1,1,53828339,PCTP
NM_001102402,AP-2alpha,1,1,53828465,PCTP
NM_080677,AP-2alpha,0,1,56160779,DYNLL2
NM_001166160,AP-2alpha,1,1,94536948,PPP1R9A
NM_000127,AP-2alpha,2,1,119124058,EXT1
NM_015650,AP-2alpha,1,1,239229184,TRAF3IP1
NM_015646,AP-2alpha,0,1,69004651,RAP1B
NM_015641,AP-2alpha,0,1,115850546,TES
NM_015640,AP-2alpha,1,1,67896123,SERBP1
NM_181702,AP-2alpha,1,1,95274547,GEM
NM_181701,AP-2alpha,1,1,139137687,QSOX2
NM_001040458,AP-2alpha,0,1,96143892,ERAP1
NM_007323,AP-2alpha,1,1,52608045,ZFYVE9
NM_001193451,AP-2alpha,1,1,29936743,TMTC1
NM_022070,AP-2alpha,1,0,58156292,HEATR6
NM_003636,AP-2alpha,2,1,6086072,KCNAB2
NM_153251,AP-2alpha,0,1,22033508,ZDHHC20
NM_032211,AP-2alpha,1,0,100028007,LOXL4
NM_000067,AP-2alpha,1,0,86376130,CA2
NM_032013,AP-2alpha,1,1,35374481,NDRG3
NM_152860,AP-2alpha,1,0,53729537,SP7
NM_152858,AP-2alpha,1,1,160148151,WTAP
NM_152857,AP-2alpha,1,1,160148151,WTAP
NM_006064,AP-2alpha,1,1,55744109,RRAGB
NM_005955,AP-2alpha,1,1,38325292,MTF1
NM_005957,AP-2alpha,1,1,11866160,MTHFR
NM_001100165,AP-2alpha,0,1,143999101,PHACTR2
NM_017660,AP-2alpha,1,1,19496641,GATAD2A
NM_017657,AP-2alpha,1,0,64751438,AFTPH
NM_000387,AP-2alpha,1,1,48936426,SLC25A20
NM_000386,AP-2alpha,1,1,28619184,BLMH
NM_019105,AP-2alpha,1,0,32077151,TNXB
NM_001077181,AP-2alpha,1,1,99329203,CDC14B
NM_001077182,AP-2alpha,1,1,79495416,FSCN2
NM_207119,AP-2alpha,1,0,72141414,LRRC20
NM_003566,AP-2alpha,1,1,93323107,EEA1
NM_015601,AP-2alpha,0,1,69835103,HERC4
NM_015597,AP-2alpha,0,1,139221931,GPSM1
NM_031212,AP-2alpha,1,1,101380221,SLC25A28
NM_031208,AP-2alpha,1,1,1877224,FAHD1
NM_018714,AP-2alpha,1,1,71189172,COG1
NM_001098832,AP-2alpha,1,1,71228533,FAM104A
NM_032837,AP-2alpha,1,1,71228533,FAM104A
NM_000997,AP-2alpha,1,1,40835387,RPL37
NM_015266,AP-2alpha,1,1,48429249,SLC9A8
NM_003666,AP-2alpha,1,1,169337193,BLZF1
NM_172215,AP-2alpha,0,1,121736111,CAMKK2
NM_006765,AP-2alpha,1,1,15397595,TUSC3
NM_017890,AP-2alpha,1,1,100025493,VPS13B
NM_002895,AP-2alpha,1,1,35724410,RBL1
NM_002048,AP-2alpha,1,1,89562104,GAS1
NM_001948,AP-2alpha,2,1,48624364,DUT
NM_207346,AP-2alpha,2,0,73512608,TSEN54
NM_001015002,AP-2alpha,1,1,73521782,LLGL2
NM_001031803,AP-2alpha,1,1,73521782,LLGL2
NM_004524,AP-2alpha,1,1,73521782,LLGL2
NM_001164318,AP-2alpha,1,0,57994126,FLNB
NM_001284,AP-2alpha,1,0,115177618,AP3S1
NM_001280,AP-2alpha,1,1,1269266,CIRBP
NM_001278,AP-2alpha,1,1,101989344,CHUK
NM_001277,AP-2alpha,1,0,67888858,CHKA
NM_033452,AP-2alpha,1,1,73874656,TRIM47
NM_173547,AP-2alpha,1,1,73893054,TRIM65
NM_001185010,AP-2alpha,1,1,2470794,RNF4
NM_001145106,AP-2alpha,1,1,133814455,FIBCD1
NM_001042496,AP-2alpha,1,1,34629961,SLC12A6
NM_002439,AP-2alpha,1,0,79950293,MSH3
NM_006612,AP-2alpha,1,1,4901242,KIF1C
NM_001077620,AP-2alpha,1,0,74536120,PRCD
NM_000321,AP-2alpha,1,1,48877882,RB1
NM_004927,AP-2alpha,1,1,64889715,MRPL49
NM_004176,AP-2alpha,2,0,17740325,SREBF1
NM_001079867,AP-2alpha,1,1,77912524,PEX2
NM_006416,AP-2alpha,1,1,88182642,SLC35A1
NM_201554,AP-2alpha,1,0,56325811,DGKA
NM_001130723,AP-2alpha,1,1,129007963,AHCYL2
NM_001080115,AP-2alpha,1,1,88428205,LDB3
NM_001080114,AP-2alpha,1,1,88428425,LDB3
NM_001114089,AP-2alpha,1,1,25176338,ENTPD6
NM_001163636,AP-2alpha,0,1,74072029,GTF2I
NM_004457,AP-2alpha,2,1,223725731,ACSL3
NM_199189,AP-2alpha,0,1,138609440,MATR3
NM_032492,AP-2alpha,1,1,9932270,JAGN1
NM_032485,AP-2alpha,1,1,5931297,MCM8
NM_020649,AP-2alpha,1,0,77770915,CBX8
NM_003655,AP-2alpha,1,0,77813213,CBX4
NM_017950,AP-2alpha,1,1,78010434,CCDC40
NM_001134832,AP-2alpha,1,1,135818903,AHI1
NM_001134831,AP-2alpha,1,1,135818903,AHI1
NM_001951,AP-2alpha,0,1,86089618,E2F5
NM_002051,AP-2alpha,1,0,8096666,GATA3
NM_032471,AP-2alpha,1,1,122931376,PKIB
NM_020383,AP-2alpha,1,1,111683311,XPNPEP1
NM_001164315,AP-2alpha,1,1,97779232,ANKRD36
NM_004843,AP-2alpha,0,1,14142261,IL27RA
NM_003474,AP-2alpha,0,1,128077127,ADAM12
NM_001080519,AP-2alpha,1,0,79373539,BAHCC1
NM_031945,AP-2alpha,1,1,79609348,TSPAN10
NM_199203,AP-2alpha,1,1,48770335,TMEM189-UBE2V1
NM_001066,AP-2alpha,1,0,12227059,TNFRSF1B
NM_003224,AP-2alpha,1,1,62339355,ARFRP1
NM_148896,AP-2alpha,1,0,79860071,NPB
NM_001184892,AP-2alpha,1,1,154955769,FLAD1
NM_002861,AP-2alpha,1,0,79869340,PCYT2
NM_014505,AP-2alpha,1,1,70760061,KCNMB4
NM_014494,AP-2alpha,1,1,24741048,TNRC6A
NM_024908,AP-2alpha,1,1,44119111,WDR76
NM_007129,AP-2alpha,1,1,100634025,ZIC2
NM_018191,AP-2alpha,1,1,50159719,RCBTB1
NM_001080950,AP-2alpha,1,1,1389051,MYO1C
NM_012318,AP-2alpha,1,1,1857974,LETM1
NM_024619,AP-2alpha,0,1,80674581,FN3KRP
NM_006002,AP-2alpha,1,0,76123926,UCHL3
NM_005901,AP-2alpha,1,1,45456926,SMAD2
NM_005891,AP-2alpha,1,1,160182988,ACAT2
NM_199282,AP-2alpha,1,1,43503012,ARHGAP27
NM_001100594,AP-2alpha,1,1,43328003,SNRK
NM_002614,AP-2alpha,0,1,145727665,PDZK1
NM_002611,AP-2alpha,1,1,48172638,PDK2
NM_003406,AP-2alpha,0,1,101965623,YWHAZ
NM_001100595,AP-2alpha,1,1,57232800,SKA2
NM_001077366,AP-2alpha,1,0,134378288,POMT1
NM_001198719,AP-2alpha,1,1,16887978,RBBP7
NM_001012716,AP-2alpha,0,1,658340,C18orf56
NM_152686,AP-2alpha,1,1,138775214,DNAJC18
NM_152683,AP-2alpha,1,1,185570766,CCDC111
NM_006169,AP-2alpha,1,0,114166534,NNMT
NM_002505,AP-2alpha,1,1,41040706,NFYA
NM_032822,AP-2alpha,1,1,70529220,FAM136A
NM_001109974,AP-2alpha,2,1,150020206,SYNPO
NM_005144,AP-2alpha,1,1,21988565,HR
NM_001042388,AP-2alpha,1,1,9614600,PPP4R1
NM_005134,AP-2alpha,1,1,9614600,PPP4R1
NM_153747,AP-2alpha,1,0,172413230,PIGC
NM_153746,AP-2alpha,1,1,157802556,ZDHHC14
NM_153742,AP-2alpha,1,1,70876900,CTH
NM_153719,AP-2alpha,1,1,50432788,NUP62
NM_153718,AP-2alpha,1,1,50432788,NUP62
NM_014236,AP-2alpha,1,1,231376918,GNPAT
NM_014234,AP-2alpha,1,1,33172418,HSD17B8
NM_001128626,AP-2alpha,1,1,12657912,SPIRE1
NM_020148,AP-2alpha,1,1,12657912,SPIRE1
NM_147163,AP-2alpha,1,1,12658737,PSMG2
NM_001013437,AP-2alpha,1,1,12947982,SEH1L
NM_031216,AP-2alpha,1,1,12947982,SEH1L
NM_133171,AP-2alpha,1,1,45035271,ELMO2
NM_015310,AP-2alpha,1,1,18871196,PSD3
NM_138340,AP-2alpha,1,1,19284766,ABHD3
NM_001199012,AP-2alpha,1,0,24741587,C1orf201
NM_152726,AP-2alpha,1,1,22178355,EFHA1
NM_013326,AP-2alpha,1,1,21083461,C18orf8
NM_178130,AP-2alpha,0,1,138048728,TXNDC6
NM_178125,AP-2alpha,1,0,72742085,TRIM50
NM_177995,AP-2alpha,1,1,96793075,PTPDC1
NM_177989,AP-2alpha,1,1,179280707,ACTL6A
NM_001135993,AP-2alpha,0,1,21594383,TTC39C
NM_017896,AP-2alpha,1,1,61569440,C20orf11
NM_025000,AP-2alpha,1,1,172290760,DCAF17
NM_024886,AP-2alpha,0,1,104211300,C10orf95
NM_024884,AP-2alpha,1,1,50778947,L2HGDH
NM_024876,AP-2alpha,1,1,41222790,ADCK4
NM_005451,AP-2alpha,0,1,176924602,PDLIM7
NM_019000,AP-2alpha,1,1,16509031,FAM134B
NM_001142730,AP-2alpha,1,1,24128500,KCTD1
NM_006478,AP-2alpha,1,1,29702996,GAS2L1
NM_006471,AP-2alpha,1,1,3247527,MYL12A
NM_006469,AP-2alpha,1,2,185286461,IVNS1ABP
NM_052989,AP-2alpha,1,1,129158967,IFT122
NM_001191324,AP-2alpha,1,1,29672568,RNF138
NM_198128,AP-2alpha,1,1,29672568,RNF138
NM_004898,AP-2alpha,1,1,56412997,CLOCK
NM_203305,AP-2alpha,1,0,130712993,FAM102A
NM_014781,AP-2alpha,1,1,53627026,RB1CC1
NM_014779,AP-2alpha,1,1,150126787,TSC22D2
NM_014775,AP-2alpha,1,1,31892260,SFI1
NM_014774,AP-2alpha,1,1,47184736,KIAA0494
NM_014791,AP-2alpha,1,1,36572904,MELK
NM_001204107,AP-2alpha,0,1,111878490,BCL2L11
NM_001175,AP-2alpha,1,1,15114562,ARHGDIB
NM_018255,AP-2alpha,1,1,33709886,ELP2
NM_017947,AP-2alpha,1,1,33767479,MOCOS
NM_004878,AP-2alpha,1,1,132515344,PTGES
NM_006486,AP-2alpha,0,1,45898718,FBLN1
NM_006485,AP-2alpha,0,1,45898718,FBLN1
NM_152470,AP-2alpha,0,1,43914186,RNF165
NM_001123040,AP-2alpha,1,1,48956818,C3orf71
NM_032038,AP-2alpha,1,1,28986095,SPNS1
NM_001199983,AP-2alpha,1,1,207024243,NDUFS1
NM_001199982,AP-2alpha,1,1,207024243,NDUFS1
NM_001039360,AP-2alpha,2,0,45663680,ZBTB7C
NM_003607,AP-2alpha,1,1,227505826,CDC42BPA
NM_000978,AP-2alpha,1,0,37010053,RPL23
NM_000976,AP-2alpha,1,1,130213711,RPL12
NM_000056,AP-2alpha,1,1,80816343,BCKDHB
NM_001130448,AP-2alpha,1,1,41062158,C15orf62
NM_001130446,AP-2alpha,1,1,97667721,C10orf131
NM_001130480,AP-2alpha,1,1,58273776,VRK2
NM_002823,AP-2alpha,1,1,232573234,PTMA
NM_002833,AP-2alpha,0,1,75871625,PTPN9
NM_002829,AP-2alpha,1,1,112260593,PTPN3
NM_002827,AP-2alpha,1,1,49126890,PTPN1
NM_001168398,AP-2alpha,1,1,88182642,SLC35A1
NM_018696,AP-2alpha,1,1,48494386,ELAC1
NM_003468,AP-2alpha,1,1,208634143,FZD5
NM_003344,AP-2alpha,1,1,129592800,UBE2H
NM_002485,AP-2alpha,1,1,90996899,NBN
NM_015230,AP-2alpha,1,1,36245979,ARAP2
NM_002477,AP-2alpha,1,0,671710,MYL5
NM_213604,AP-2alpha,1,1,1513188,ADAMTSL5
NM_213589,AP-2alpha,1,1,204400058,RAPH1
NM_033394,AP-2alpha,1,1,159825145,TANC1
NM_001195291,AP-2alpha,1,1,2972399,SERPINB6
NM_015666,AP-2alpha,1,1,60758080,GTPBP5
NM_005336,AP-2alpha,0,1,242255254,HDLBP
NM_032515,AP-2alpha,1,1,242498191,BOK
NM_138729,AP-2alpha,1,1,113162040,ST7L
NM_018235,AP-2alpha,1,1,72163499,CNDP2
NM_001014,AP-2alpha,1,1,34393902,RPS10
NM_000899,AP-2alpha,1,1,88974250,KITLG
NM_000908,AP-2alpha,1,0,32711437,NPR3
NM_000898,AP-2alpha,1,2,43741721,MAOB
NM_182697,AP-2alpha,1,1,129592800,UBE2H
NM_182687,AP-2alpha,1,1,3030540,PKMYT1
NM_182685,AP-2alpha,1,1,155100348,EFNA1
NM_182684,AP-2alpha,1,1,76139744,UPK3B
NM_001161009,AP-2alpha,1,1,102715327,ARMC10
NM_001161010,AP-2alpha,1,1,102715327,ARMC10
NM_006701,AP-2alpha,1,1,77748532,TXNL4A
NM_183008,AP-2alpha,1,1,26633195,UBXN11
NM_001040134,AP-2alpha,1,0,708952,PALM
NM_002579,AP-2alpha,1,0,708952,PALM
NM_032189,AP-2alpha,1,0,113344642,ATP11A
NM_005481,AP-2alpha,1,1,893218,MED16
NM_024100,AP-2alpha,1,0,984327,WDR18
NM_145905,AP-2alpha,1,1,34206567,HMGA1
NM_145903,AP-2alpha,1,1,34204576,HMGA1
NM_145902,AP-2alpha,1,1,34204649,HMGA1
NM_002226,AP-2alpha,0,1,105635161,JAG2
NM_001142684,AP-2alpha,1,1,20437776,ZMYM5
NM_025151,AP-2alpha,1,1,37757015,RAB11FIP1
NM_005883,AP-2alpha,1,0,1450147,APC2
NM_003569,AP-2alpha,1,1,132834337,STX7
NM_000543,AP-2alpha,1,1,6411643,SMPD1
NM_001080488,AP-2alpha,1,0,1753661,ONECUT3
NM_017984,AP-2alpha,2,0,100026302,ZCWPW1
NM_031918,AP-2alpha,1,0,1863564,KLF16
NM_003747,AP-2alpha,1,1,9413444,TNKS
NM_001201335,AP-2alpha,1,1,75938111,C2orf3
NM_018049,AP-2alpha,1,1,2236328,PLEKHJ1
NM_181762,AP-2alpha,1,1,118708498,UBE2A
NM_014551,AP-2alpha,1,0,50946644,NCAPH2
NM_015252,AP-2alpha,1,0,62933000,EHBP1
NM_022727,AP-2alpha,1,1,20104768,TRMT2A
NM_201613,AP-2alpha,1,0,99038589,IKBIP
NM_201612,AP-2alpha,1,0,99038589,IKBIP
NM_001136503,AP-2alpha,1,0,3480540,C19orf77
NM_005399,AP-2alpha,1,1,146644129,PRKAB2
NM_005398,AP-2alpha,1,1,93392858,PPP1R3C
NM_018471,AP-2alpha,1,1,187350884,ZC3H15
NM_018469,AP-2alpha,1,1,62340653,TEX2
NM_001171160,AP-2alpha,1,0,51921057,SIGLEC10
NM_199280,AP-2alpha,1,0,29204163,FAM179A
NM_002134,AP-2alpha,1,1,4526340,HMOX2
NM_002133,AP-2alpha,1,1,35777059,HMOX1
NM_002131,AP-2alpha,1,1,34204576,HMGA1
NM_016361,AP-2alpha,1,1,147142634,ACP6
NM_016368,AP-2alpha,1,0,18549111,ISYNA1
NM_001880,AP-2alpha,1,1,176032897,ATF2
NM_001878,AP-2alpha,2,0,156675459,CRABP2
NM_182919,AP-2alpha,0,1,4831737,TICAM1
NM_182923,AP-2alpha,1,0,104095524,KLC1
NM_152784,AP-2alpha,1,0,5720687,TMEM146
NM_001202509,AP-2alpha,1,0,66586465,CKLF-CMTM1
NM_001017921,AP-2alpha,1,1,5904851,VMAC
NM_017440,AP-2alpha,1,0,68726161,MDM1
NM_017436,AP-2alpha,1,1,43116876,A4GALT
NM_032518,AP-2alpha,1,0,110223799,COL25A1
NM_006442,AP-2alpha,1,0,65686727,DRAP1
NM_182692,AP-2alpha,0,1,105029341,SRPK2
NM_004712,AP-2alpha,1,1,79650961,HGS
NM_032834,AP-2alpha,1,1,34175215,ALG10
NM_032833,AP-2alpha,1,1,204380944,PPP1R15B
NM_032829,AP-2alpha,2,1,110152186,C12orf34
NM_001042462,AP-2alpha,0,1,7745706,TRAPPC5
NM_174894,AP-2alpha,0,1,7745760,TRAPPC5
NM_182557,AP-2alpha,1,1,118781613,BCL9L
NM_182556,AP-2alpha,1,1,65150142,SLC25A45
NM_182552,AP-2alpha,1,1,170102159,WDR27
NM_001114123,AP-2alpha,1,1,47510003,ELK1
NM_001128919,AP-2alpha,1,1,103851700,MARK3
NM_016579,AP-2alpha,2,1,8373240,CD320
NM_018412,AP-2alpha,1,1,116593380,ST7
NM_018411,AP-2alpha,1,1,21988565,HR
NM_018397,AP-2alpha,1,1,53880420,CHDH
NM_013390,AP-2alpha,1,1,74383800,TMEM2
NM_020914,AP-2alpha,1,0,78234666,RNF213
NM_001130082,AP-2alpha,1,1,48471460,PLXNB1
NM_001170721,AP-2alpha,1,1,75272980,BCAR1
NM_001172645,AP-2alpha,1,0,66584315,TK2
NM_003639,AP-2alpha,1,1,153776061,IKBKG
NM_015513,AP-2alpha,1,1,9975523,CRELD1
NM_012254,AP-2alpha,1,0,59023432,SLC27A5
NM_012250,AP-2alpha,1,1,14380730,RRAS2
NM_001177880,AP-2alpha,1,1,66790189,SYT12
NM_001177598,AP-2alpha,1,0,184095932,THPO
NM_001177519,AP-2alpha,1,0,31371370,MICA
